pubmed_id,TOPIC_LABEL
21919606,OBWCCE
23826298,OBWCCE
30562268,OBWCCE
33693662,OBWCCE
33693662,EATBTS
33460198,OBWCCE
21998007,OBWCCE
27871913,OBWCCE
28265716,OBWCCE
14724656,OBWCCE
22018085,OBWCCE
25422958,OBWCCE
19906236,OBWCCE
19906236,FOODIN
24703172,OBWCCE
22748421,OBWCCE
31959877,OBWCCE
32697690,OBWCCE
22573456,OBWCCE
32305063,OBWCCE
25648046,OBWCCE
27073970,OBWCCE
22957021,OBWCCE
22957021,FOODIN
21605337,OBWCCE
28407408,OBWCCE
26206446,OBWCCE
19220485,OBWCCE
29853227,OBWCCE
34279801,OBWCCE
23726670,OBWCCE
23726670,FOODIN
24456850,OBWCCE
17597588,OBWCCE
19912996,OBWCCE
19607758,OBWCCE
24931706,OBWCCE
28461011,OBWCCE
24075295,OBWCCE
22367454,OBWCCE
29772307,OBWCCE
20957648,OBWCCE
25636177,OBWCCE
25636177,FOODIN
30447186,OBWCCE
30447186,FOODIN
24623788,OBWCCE
32361186,OBWCCE
16778331,OBWCCE
26115144,OBWCCE
22278213,OBWCCE
16109323,OBWCCE
11012876,OBWCCE
9856363,OBWCCE
11114699,OBWCCE
23659736,OBWCCE
15673310,OBWCCE
17314322,OBWCCE
24729284,OBWCCE
9683587,OBWCCE
10523339,OBWCCE
10489390,OBWCCE
9851783,OBWCCE
10883518,OBWCCE
25263360,OBWCCE
17551100,OBWCCE
9431844,OBWCCE
15134813,OBWCCE
9707624,OBWCCE
10599743,OBWCCE
8641723,OBWCCE
23329753,OBWCCE
34590242,OBWCCE
34497581,OBWCCE
27165717,OBWCCE
27165717,EATBTS
23071779,OBWCCE
28975701,OBWCCE
34421358,OBWCCE
34421358,EATBTS
20078221,OBWCCE
33919674,OBWCCE
24389307,OBWCCE
24389307,EATBTS
25380034,OBWCCE
25380034,EATBTS
28504272,OBWCCE
22982377,OBWCCE
22982377,EATBTS
25798922,OBWCCE
25798922,EATBTS
24374551,OBWCCE
24374551,EATBTS
18840364,OBWCCE
18840364,EATBTS
25389371,OBWCCE
23364955,OBWCCE
19229036,OBWCCE
25475438,OBWCCE
25475438,EATBTS
22006156,OBWCCE
22006156,EATBTS
26910618,OBWCCE
31087539,OBWCCE
22078933,OBWCCE
22078933,EATBTS
26074075,OBWCCE
24875419,OBWCCE
34883445,OBWCCE
27104517,OBWCCE
27104517,EATBTS
29854078,OBWCCE
26284905,OBWCCE
21871827,OBWCCE
34100717,OBWCCE
34100717,EATBTS
33577446,OBWCCE
19014491,OBWCCE
19014491,EATBTS
25252293,OBWCCE
19741164,OBWCCE
23305113,OBWCCE
23305113,EATBTS
25233986,OBWCCE
21575918,OBWCCE
18820948,OBWCCE
21331741,OBWCCE
26637398,OBWCCE
33669121,OBWCCE
28444663,OBWCCE
30410074,OBWCCE
29995800,OBWCCE
28329314,OBWCCE
28329314,EATBTS
17895433,OBWCCE
29643977,OBWCCE
32570218,OBWCCE
33981300,OBWCCE
32499508,OBWCCE
32499508,EATBTS
30304806,OBWCCE
31358971,OBWCCE
22228742,OBWCCE
27591970,OBWCCE
27591970,EATBTS
20335544,OBWCCE
20335544,EATBTS
34831943,OBWCCE
20434479,OBWCCE
20434479,EATBTS
34071497,OBWCCE
28820880,OBWCCE
28820880,EATBTS
29382049,OBWCCE
27424200,OBWCCE
32034911,OBWCCE
32034911,EATBTS
27125385,OBWCCE
34831168,OBWCCE
24951664,OBWCCE
23263489,OBWCCE
24379354,OBWCCE
21562465,OBWCCE
28969676,OBWCCE
32690147,OBWCCE
32238146,OBWCCE
25176204,OBWCCE
30465158,OBWCCE
31682461,OBWCCE
31682461,EATBTS
29277345,OBWCCE
29859275,OBWCCE
29859275,EATBTS
30556889,OBWCCE
30556889,EATBTS
31080037,OBWCCE
31080037,EATBTS
30467071,OBWCCE
30467071,EATBTS
30488199,OBWCCE
19408098,OBWCCE
30975221,OBWCCE
27683106,OBWCCE
25117102,OBWCCE
21355296,OBWCCE
21355296,EATBTS
33093642,OBWCCE
33093642,EATBTS
26499098,OBWCCE
26499098,EATBTS
21243009,OBWCCE
21944998,OBWCCE
21944998,EATBTS
31069401,OBWCCE
31069401,EATBTS
30871282,OBWCCE
30871282,EATBTS
20730693,OBWCCE
19940234,OBWCCE
32244181,OBWCCE
32244181,EATBTS
19183743,OBWCCE
9699897,OBWCCE
9699897,EATBTS
19917453,OBWCCE
19917453,EATBTS
17727676,OBWCCE
17727676,EATBTS
21576418,OBWCCE
15070444,OBWCCE
15070444,EATBTS
22737711,OBWCCE
22737711,EATBTS
14510906,OBWCCE
23438152,OBWCCE
16005460,OBWCCE
24176024,OBWCCE
24176024,EATBTS
15982502,OBWCCE
26839895,OBWCCE
20480398,OBWCCE
21568932,OBWCCE
19638715,OBWCCE
25607990,OBWCCE
20045156,OBWCCE
19360016,OBWCCE
19360016,EATBTS
22968099,OBWCCE
22968099,EATBTS
20028541,OBWCCE
28915859,OBWCCE
23390807,OBWCCE
27885961,OBWCCE
27885961,EATBTS
18195716,OBWCCE
18195716,EATBTS
20373477,OBWCCE
20373477,EATBTS
28883496,OBWCCE
20877301,OBWCCE
21978759,OBWCCE
19772594,OBWCCE
18319320,OBWCCE
21163096,OBWCCE
20858904,OBWCCE
33256181,OBWCCE
29036998,OBWCCE
21170323,OBWCCE
22104650,OBWCCE
18622258,OBWCCE
18274619,OBWCCE
19630952,OBWCCE
22320986,OBWCCE
22638611,OBWCCE
26323233,OBWCCE
28980890,OBWCCE
21198743,OBWCCE
30401549,OBWCCE
16949393,OBWCCE
21961723,OBWCCE
26574572,OBWCCE
8265607,OBWCCE
8200927,OBWCCE
17547681,OBWCCE
23748068,OBWCCE
17507620,OBWCCE
25522654,OBWCCE
19124504,OBWCCE
33637672,OBWCCE
16733710,OBWCCE
29325096,OBWCCE
29050673,OBWCCE
21479914,OBWCCE
26695485,OBWCCE
22409602,OBWCCE
29564739,OBWCCE
22185650,OBWCCE
27164191,OBWCCE
24128150,OBWCCE
21977969,OBWCCE
21282199,OBWCCE
31325085,OBWCCE
28705923,OBWCCE
29873201,OBWCCE
28026901,OBWCCE
26049585,OBWCCE
34385978,OBWCCE
33893370,OBWCCE
27012050,OBWCCE
26191232,OBWCCE
23456168,OBWCCE
28002425,OBWCCE
20004389,OBWCCE
21972004,OBWCCE
31518674,OBWCCE
34155264,OBWCCE
20015405,OBWCCE
23084976,OBWCCE
32921781,OBWCCE
32856958,OBWCCE
25881575,OBWCCE
32960117,OBWCCE
34932604,OBWCCE
16894362,OBWCCE
23329769,OBWCCE
17893373,OBWCCE
18437511,OBWCCE
19419293,OBWCCE
26503811,OBWCCE
26864717,OBWCCE
25950910,OBWCCE
24302542,OBWCCE
27036929,OBWCCE
25268255,OBWCCE
24737458,OBWCCE
21790896,OBWCCE
31809516,OBWCCE
26415088,OBWCCE
25014054,OBWCCE
25014054,EATBTS
28793264,OBWCCE
30867515,OBWCCE
22485135,OBWCCE
23138696,OBWCCE
34087865,OBWCCE
25433090,OBWCCE
32161960,OBWCCE
23353631,OBWCCE
28450371,OBWCCE
23809733,OBWCCE
31993646,OBWCCE
24284497,OBWCCE
16788695,OBWCCE
23549273,OBWCCE
21176637,OBWCCE
24047422,OBWCCE
18293164,OBWCCE
27381900,OBWCCE
27256588,OBWCCE
19635985,OBWCCE
21154329,OBWCCE
32485919,OBWCCE
29109301,OBWCCE
28604611,OBWCCE
20038744,OBWCCE
18591455,OBWCCE
18268134,OBWCCE
21052022,OBWCCE
28613240,OBWCCE
22338138,OBWCCE
24446284,OBWCCE
34050253,OBWCCE
17724164,OBWCCE
23552671,OBWCCE
32192164,OBWCCE
19968402,OBWCCE
19940429,OBWCCE
31766642,OBWCCE
31766642,EATBTS
23636237,OBWCCE
23636237,EATBTS
29622574,OBWCCE
20357494,OBWCCE
20357494,EATBTS
20498850,OBWCCE
25555481,OBWCCE
25398084,OBWCCE
25398084,EATBTS
33444693,OBWCCE
33444693,EATBTS
30718901,OBWCCE
34831380,OBWCCE
22864973,OBWCCE
30008437,OBWCCE
30008437,EATBTS
19717274,OBWCCE
22349272,OBWCCE
22937132,OBWCCE
28859996,OBWCCE
32589693,OBWCCE
32589693,EATBTS
20678555,OBWCCE
19148742,OBWCCE
22290307,OBWCCE
22290307,FOODIN
31185074,OBWCCE
30269448,OBWCCE
28000543,OBWCCE
27190009,OBWCCE
15850500,OBWCCE
15850500,EATBTS
18544160,OBWCCE
32289874,OBWCCE
27208860,OBWCCE
11289060,OBWCCE
20664489,OBWCCE
20664489,EATBTS
21554498,OBWCCE
29885858,OBWCCE
28044063,OBWCCE
22829935,OBWCCE
21087673,OBWCCE
20125035,OBWCCE
30755060,OBWCCE
29800734,OBWCCE
32998691,OBWCCE
26663875,OBWCCE
26663875,EATBTS
34660808,OBWCCE
25060841,OBWCCE
31829402,OBWCCE
23316219,OBWCCE
27338090,OBWCCE
25272042,OBWCCE
27863393,OBWCCE
25143330,OBWCCE
23226564,OBWCCE
19307984,OBWCCE
27450650,OBWCCE
20224560,OBWCCE
27543713,OBWCCE
20485192,OBWCCE
27831922,OBWCCE
26025696,OBWCCE
21775567,OBWCCE
29447215,OBWCCE
26789934,OBWCCE
19567136,OBWCCE
30227878,OBWCCE
25539544,OBWCCE
21631898,OBWCCE
19844207,OBWCCE
22183348,OBWCCE
18647953,OBWCCE
27519133,OBWCCE
25603418,OBWCCE
17959933,OBWCCE
24807221,OBWCCE
21181198,OBWCCE
30597647,OBWCCE
18565097,OBWCCE
17960139,OBWCCE
25505091,OBWCCE
25505091,EATBTS
29335059,OBWCCE
23873118,OBWCCE
23153004,OBWCCE
23526671,OBWCCE
25946000,OBWCCE
30678306,OBWCCE
23462695,OBWCCE
22061269,OBWCCE
25622599,OBWCCE
28976299,OBWCCE
28622487,OBWCCE
34028080,OBWCCE
12080184,OBWCCE
32457278,OBWCCE
32457278,FOODIN
19604092,OBWCCE
22091949,OBWCCE
17512307,OBWCCE
11886485,OBWCCE
25854875,OBWCCE
28694205,OBWCCE
28963451,OBWCCE
34158615,OBWCCE
17327460,OBWCCE
17327437,OBWCCE
22700598,OBWCCE
30666754,OBWCCE
22186027,OBWCCE
32066935,OBWCCE
29557732,OBWCCE
34292171,OBWCCE
21346069,OBWCCE
11015599,OBWCCE
19875478,OBWCCE
23659872,OBWCCE
34773379,OBWCCE
33977759,OBWCCE
30879788,OBWCCE
31791368,OBWCCE
17994215,OBWCCE
18364375,OBWCCE
21945321,OBWCCE
11897440,OBWCCE
21364987,OBWCCE
12673789,OBWCCE
33503868,OBWCCE
25982065,OBWCCE
11231979,OBWCCE
30595509,OBWCCE
21411853,OBWCCE
28874324,OBWCCE
32215503,OBWCCE
12629077,OBWCCE
16174718,OBWCCE
32012908,OBWCCE
15919811,OBWCCE
23746545,OBWCCE
28545855,OBWCCE
21953297,OBWCCE
12467734,OBWCCE
30916199,OBWCCE
31622279,OBWCCE
33002059,OBWCCE
23498943,OBWCCE
20307303,OBWCCE
28751304,OBWCCE
23990565,OBWCCE
34830328,OBWCCE
27023494,OBWCCE
24305605,OBWCCE
33233602,OBWCCE
29704234,OBWCCE
32408587,OBWCCE
31018503,OBWCCE
29702688,OBWCCE
32046343,OBWCCE
21445982,OBWCCE
34830197,OBWCCE
32872320,OBWCCE
21350821,OBWCCE
29520806,OBWCCE
28667315,OBWCCE
31635416,OBWCCE
33918867,OBWCCE
14644157,OBWCCE
17327461,OBWCCE
31220270,OBWCCE
28443701,OBWCCE
30619249,OBWCCE
27926859,OBWCCE
17327441,OBWCCE
23741331,OBWCCE
20880343,OBWCCE
28502512,OBWCCE
32906763,OBWCCE
23849162,OBWCCE
28199729,OBWCCE
30131000,OBWCCE
11078466,OBWCCE
30954027,OBWCCE
28811278,OBWCCE
29512259,OBWCCE
24343626,OBWCCE
34205295,OBWCCE
26027246,OBWCCE
29108996,OBWCCE
19204888,OBWCCE
23857978,OBWCCE
12669268,OBWCCE
30760283,OBWCCE
28982679,OBWCCE
31300002,OBWCCE
31705037,OBWCCE
15531479,OBWCCE
32064996,OBWCCE
30521848,OBWCCE
12788894,OBWCCE
18796515,OBWCCE
34298968,OBWCCE
19169477,OBWCCE
12647844,OBWCCE
30937899,OBWCCE
20501691,OBWCCE
15636422,OBWCCE
34471128,OBWCCE
15205219,OBWCCE
12145775,OBWCCE
11397881,OBWCCE
19401371,OBWCCE
18041775,OBWCCE
33569631,OBWCCE
18564364,OBWCCE
26775134,OBWCCE
18337098,OBWCCE
18031308,OBWCCE
29791652,OBWCCE
27919367,OBWCCE
18793991,OBWCCE
28197911,OBWCCE
11136544,OBWCCE
20625965,OBWCCE
21079616,OBWCCE
11122771,OBWCCE
29040816,OBWCCE
32457392,OBWCCE
18728124,OBWCCE
10810087,OBWCCE
26662654,OBWCCE
26024229,OBWCCE
14597414,OBWCCE
21182758,OBWCCE
23317303,OBWCCE
25034129,OBWCCE
30287275,OBWCCE
10999791,OBWCCE
21261302,OBWCCE
27823605,OBWCCE
20130218,OBWCCE
20130218,FOODAL
24732104,OBWCCE
24732104,FOODAL
26901047,OBWCCE
15297806,OBWCCE
11992481,OBWCCE
25155040,OBWCCE
20677160,OBWCCE
31658594,OBWCCE
23321405,OBWCCE
23321405,FOODAL
23792529,OBWCCE
23399816,OBWCCE
22209986,OBWCCE
20459371,OBWCCE
29290515,OBWCCE
30620616,OBWCCE
30620616,FOODAL
28075340,OBWCCE
27493973,OBWCCE
27493973,FOODAL
24688225,OBWCCE
23549806,OBWCCE
17989610,OBWCCE
17989610,FOODAL
29392890,OBWCCE
23597094,OBWCCE
25592103,OBWCCE
25962944,OBWCCE
25594618,OBWCCE
29145888,OBWCCE
25871499,OBWCCE
29353152,OBWCCE
24337772,OBWCCE
31057533,OBWCCE
26656423,OBWCCE
26656423,FOODIN
26656423,FOODAL
17622752,OBWCCE
18821144,OBWCCE
19009622,OBWCCE
25587902,OBWCCE
12525765,OBWCCE
21885147,OBWCCE
32080087,OBWCCE
20605201,OBWCCE
26059110,OBWCCE
21723505,OBWCCE
19106168,OBWCCE
20083094,OBWCCE
18293167,OBWCCE
21725704,OBWCCE
33761981,OBWCCE
29532880,OBWCCE
29532880,FOODIN
29532887,OBWCCE
28918533,OBWCCE
28918533,FOODIN
12675860,OBWCCE
16757574,OBWCCE
30458730,OBWCCE
25801626,OBWCCE
27777959,OBWCCE
27777959,FOODAL
25963547,OBWCCE
27018284,OBWCCE
31399027,OBWCCE
21576833,OBWCCE
19258539,OBWCCE
19258539,FOODIN
19258539,FOODAL
25054431,OBWCCE
12500218,OBWCCE
19039592,OBWCCE
33498571,OBWCCE
22726230,OBWCCE
19922630,OBWCCE
21194473,OBWCCE
22066986,OBWCCE
18071588,OBWCCE
18071588,FOODAL
27171242,OBWCCE
34403036,OBWCCE
32132116,OBWCCE
31910983,OBWCCE
31910983,FOODIN
31910983,FOODAL
19176688,OBWCCE
28757265,OBWCCE
28757265,FOODIN
28757265,FOODAL
27796807,OBWCCE
32712105,OBWCCE
32712105,FOODIN
32712105,FOODAL
26928604,OBWCCE
26928604,FOODIN
19603028,OBWCCE
19467929,OBWCCE
22513431,OBWCCE
34166564,OBWCCE
34166564,FOODAL
29183791,OBWCCE
17428349,OBWCCE
28659627,OBWCCE
28659627,FOODAL
33495419,OBWCCE
28784648,OBWCCE
33261667,OBWCCE
29565029,OBWCCE
28901565,OBWCCE
28901565,FOODIN
28901565,FOODAL
26319099,OBWCCE
34785540,OBWCCE
23087401,OBWCCE
25458997,OBWCCE
22614355,OBWCCE
31754749,OBWCCE
31754749,FOODAL
34341450,OBWCCE
32148083,OBWCCE
29176593,OBWCCE
32029481,OBWCCE
26717315,OBWCCE
30624993,OBWCCE
20526340,OBWCCE
25785607,OBWCCE
33977795,OBWCCE
33977795,VITMIN
32785988,OBWCCE
29458155,OBWCCE
31686456,OBWCCE
22144904,OBWCCE
22144904,FOODIN
22144904,FOODAL
31705029,OBWCCE
25776072,OBWCCE
24663808,OBWCCE
24663808,VITMIN
28423480,OBWCCE
28423480,VITMIN
28423480,EATBTS
28423480,FOODIN
29155883,OBWCCE
26035242,OBWCCE
26035242,VITMIN
26035242,EATBTS
31089772,OBWCCE
31089772,VITMIN
31089772,EATBTS
30465296,OBWCCE
30465296,VITMIN
30465296,EATBTS
29684104,OBWCCE
29684104,VITMIN
29684104,EATBTS
25543204,OBWCCE
30476760,OBWCCE
24142632,OBWCCE
25649116,OBWCCE
28562572,OBWCCE
29419874,OBWCCE
19165155,OBWCCE
27682011,OBWCCE
26446643,OBWCCE
34759445,OBWCCE
26423718,OBWCCE
25875811,OBWCCE
27125099,OBWCCE
29936138,OBWCCE
26817832,OBWCCE
34857871,OBWCCE
31958309,OBWCCE
19304780,OBWCCE
28355295,OBWCCE
30518581,OBWCCE
26600672,OBWCCE
25739828,OBWCCE
20800221,OBWCCE
28067908,OBWCCE
19466457,OBWCCE
22495907,OBWCCE
22495907,VITMIN
22903727,OBWCCE
22903727,VITMIN
22903727,EATBTS
31955403,OBWCCE
31955403,VITMIN
34967850,OBWCCE
34967850,VITMIN
24368157,OBWCCE
24368157,VITMIN
24368157,EATBTS
31817768,OBWCCE
31817768,VITMIN
31817768,EATBTS
29368422,OBWCCE
29368422,VITMIN
29368422,EATBTS
26342040,OBWCCE
26342040,EATBTS
23684804,OBWCCE
23684804,VITMIN
23684804,EATBTS
34168100,OBWCCE
34168100,EATBTS
27707701,OBWCCE
27707701,VITMIN
27707701,EATBTS
29659962,OBWCCE
29659962,VITMIN
29659962,EATBTS
32238907,OBWCCE
21055808,OBWCCE
21055808,VITMIN
28559181,OBWCCE
16552426,OBWCCE
16552426,VITMIN
16552426,EATBTS
18511131,OBWCCE
23382403,OBWCCE
18053221,OBWCCE
28117334,OBWCCE
28445522,OBWCCE
22977190,OBWCCE
18305958,OBWCCE
34671317,OBWCCE
16144952,OBWCCE
19654868,OBWCCE
28199328,OBWCCE
32407811,OBWCCE
32165209,OBWCCE
21092186,OBWCCE
22901010,OBWCCE
25836047,OBWCCE
24734243,OBWCCE
30005878,OBWCCE
30217154,OBWCCE
27182047,OBWCCE
17409042,OBWCCE
26033249,OBWCCE
22584640,OBWCCE
18159244,OBWCCE
32169631,OBWCCE
16551651,OBWCCE
19386104,OBWCCE
26296198,OBWCCE
17405848,OBWCCE
19032032,OBWCCE
28890035,OBWCCE
19543528,OBWCCE
21490239,OBWCCE
19181680,OBWCCE
28537267,OBWCCE
32260113,OBWCCE
24214584,OBWCCE
20101208,OBWCCE
21558003,OBWCCE
22282662,OBWCCE
27517891,OBWCCE
27517891,FOODIN
30049354,OBWCCE
22011627,OBWCCE
33859619,OBWCCE
33643304,OBWCCE
31152145,OBWCCE
27388455,OBWCCE
27221711,OBWCCE
32102616,OBWCCE
29959137,OBWCCE
32712433,OBWCCE
29626486,OBWCCE
29764860,OBWCCE
29764860,FOODIN
18449864,OBWCCE
20375995,OBWCCE
24282178,OBWCCE
27535125,OBWCCE
26464100,OBWCCE
23273711,OBWCCE
23273711,FOODIN
20172949,OBWCCE
24721264,OBWCCE
26293811,OBWCCE
34356661,OBWCCE
34356661,EATBTS
34356661,FOODIN
26529820,OBWCCE
22698912,OBWCCE
23300848,OBWCCE
17327435,OBWCCE
31791263,OBWCCE
31652247,OBWCCE
17971628,OBWCCE
24523574,OBWCCE
19102639,OBWCCE
26860777,OBWCCE
18810232,OBWCCE
28634856,OBWCCE
32307019,OBWCCE
23506158,OBWCCE
33669862,OBWCCE
32651892,OBWCCE
33574813,OBWCCE
34445474,OBWCCE
25933634,OBWCCE
25933634,FOODIN
30927738,OBWCCE
30927738,FOODIN
15856463,OBWCCE
18202578,OBWCCE
30611552,OBWCCE
28233809,OBWCCE
18816166,OBWCCE
27185751,OBWCCE
27467133,OBWCCE
27467133,EATBTS
17019602,OBWCCE
24825092,OBWCCE
26771965,OBWCCE
21645898,OBWCCE
27229308,OBWCCE
20645851,OBWCCE
16429400,OBWCCE
33531059,OBWCCE
33531059,EATBTS
25270430,OBWCCE
25270430,EATBTS
28333398,OBWCCE
28333398,EATBTS
22678801,OBWCCE
18192539,OBWCCE
18192539,EATBTS
18692268,OBWCCE
17160088,OBWCCE
21609284,OBWCCE
21609284,EATBTS
28095459,OBWCCE
24424211,OBWCCE
24424211,EATBTS
20961460,OBWCCE
20961460,EATBTS
15277400,OBWCCE
14988272,OBWCCE
34151809,OBWCCE
23985808,OBWCCE
23985808,EATBTS
28743860,OBWCCE
24329191,OBWCCE
24329191,EATBTS
33235221,OBWCCE
32596376,OBWCCE
31931702,OBWCCE
28399188,OBWCCE
28243972,OBWCCE
29455452,OBWCCE
20054193,OBWCCE
19729432,OBWCCE
19729432,EATBTS
21999673,OBWCCE
22068813,OBWCCE
22068813,EATBTS
22068813,FOODIN
25885783,OBWCCE
32631352,OBWCCE
32631352,EATBTS
31382124,OBWCCE
20976246,OBWCCE
15809662,OBWCCE
31292037,OBWCCE
20098695,OBWCCE
28746378,OBWCCE
21095576,OBWCCE
27005594,OBWCCE
19373218,OBWCCE
26106535,OBWCCE
24445122,OBWCCE
24445122,EATBTS
24445122,FOODIN
18497731,OBWCCE
26585799,OBWCCE
20189896,OBWCCE
20189896,EATBTS
17216208,OBWCCE
23333123,OBWCCE
23333123,EATBTS
23333123,FOODIN
24325918,OBWCCE
24325918,FOODIN
34064024,OBWCCE
29935920,OBWCCE
33494322,OBWCCE
29967158,OBWCCE
29967158,EATBTS
26806592,OBWCCE
26806592,EATBTS
27716956,OBWCCE
22214537,OBWCCE
27345297,OBWCCE
21519771,OBWCCE
21519771,EATBTS
20716455,OBWCCE
20716455,EATBTS
20716455,FOODIN
28715990,OBWCCE
28715990,EATBTS
18819056,OBWCCE
26561012,OBWCCE
33162769,OBWCCE
33162769,FOODIN
31975641,OBWCCE
28007980,OBWCCE
30566859,OBWCCE
23670221,OBWCCE
28146470,OBWCCE
34340684,OBWCCE
28073971,OBWCCE
24763138,OBWCCE
28744006,OBWCCE
31053729,OBWCCE
16121254,OBWCCE
29030865,OBWCCE
29420588,OBWCCE
29420588,EATBTS
17617058,OBWCCE
17617058,EATBTS
16880201,OBWCCE
16880201,EATBTS
20519436,OBWCCE
29910604,OBWCCE
31938068,OBWCCE
31938068,EATBTS
31034517,OBWCCE
31034517,EATBTS
32037973,OBWCCE
32037973,EATBTS
25280670,OBWCCE
25280670,EATBTS
28341696,OBWCCE
33912980,OBWCCE
33912980,EATBTS
32591906,OBWCCE
32591906,EATBTS
33430853,OBWCCE
25043022,OBWCCE
30851284,OBWCCE
30851284,EATBTS
21454690,OBWCCE
21454690,EATBTS
23078342,OBWCCE
23078342,EATBTS
21195350,OBWCCE
21195350,EATBTS
23325788,OBWCCE
30659763,OBWCCE
16084837,OBWCCE
32088243,OBWCCE
19076691,OBWCCE
9756256,OBWCCE
11317671,OBWCCE
28100847,OBWCCE
22790465,OBWCCE
16338218,OBWCCE
25871295,OBWCCE
25152917,OBWCCE
21033130,OBWCCE
22573796,OBWCCE
22022569,OBWCCE
27256073,OBWCCE
27461979,OBWCCE
23824952,OBWCCE
22389987,OBWCCE
22196522,OBWCCE
22196522,FOODAL
22076147,OBWCCE
20707915,OBWCCE
31097688,OBWCCE
28176803,OBWCCE
23729546,OBWCCE
23729546,FOODIN
23729546,FOODAL
33280245,OBWCCE
25056157,OBWCCE
20226308,OBWCCE
21949714,OBWCCE
25592985,OBWCCE
19568425,OBWCCE
21714862,OBWCCE
24958781,OBWCCE
19421404,OBWCCE
22937056,OBWCCE
21642896,OBWCCE
18767121,OBWCCE
25760838,OBWCCE
19644363,OBWCCE
21257319,OBWCCE
25486056,OBWCCE
20051317,OBWCCE
20300754,OBWCCE
22183936,OBWCCE
22989351,OBWCCE
23628340,OBWCCE
26372680,OBWCCE
26095694,OBWCCE
23279705,OBWCCE
17160890,OBWCCE
27121858,OBWCCE
21530869,OBWCCE
22103814,OBWCCE
25624368,OBWCCE
22366530,OBWCCE
23190377,OBWCCE
18403759,OBWCCE
25225167,OBWCCE
19070929,OBWCCE
23706599,OBWCCE
19106306,OBWCCE
18281018,OBWCCE
17236752,OBWCCE
22433444,OBWCCE
20888745,OBWCCE
24256818,OBWCCE
20603037,OBWCCE
27493188,OBWCCE
29524460,OBWCCE
32269263,OBWCCE
30467385,OBWCCE
20113359,OBWCCE
31849936,OBWCCE
31849936,FOODAL
22312160,OBWCCE
23522322,OBWCCE
20536609,OBWCCE
24527683,OBWCCE
22216303,OBWCCE
25902400,OBWCCE
30609655,OBWCCE
24103372,OBWCCE
24300227,OBWCCE
22889232,OBWCCE
25617388,OBWCCE
27706611,OBWCCE
18306451,OBWCCE
25732517,OBWCCE
28706254,OBWCCE
28706254,FOODAL
23076369,OBWCCE
27434011,OBWCCE
29247991,OBWCCE
29228441,OBWCCE
32366475,OBWCCE
20964873,OBWCCE
32958760,OBWCCE
32493999,OBWCCE
24285685,OBWCCE
28750217,OBWCCE
22384521,OBWCCE
19934376,OBWCCE
21622477,OBWCCE
24743397,OBWCCE
34639470,OBWCCE
21117953,OBWCCE
25751397,OBWCCE
15452033,OBWCCE
21402901,OBWCCE
29138984,OBWCCE
26452272,OBWCCE
32453474,OBWCCE
24969481,OBWCCE
27715400,OBWCCE
26211746,OBWCCE
26800219,OBWCCE
19388848,OBWCCE
22986073,OBWCCE
26671915,OBWCCE
22310475,OBWCCE
31453325,OBWCCE
21869537,OBWCCE
16817821,OBWCCE
16551740,OBWCCE
23869418,OBWCCE
34821371,OBWCCE
29921800,OBWCCE
21079816,OBWCCE
27530944,OBWCCE
17895882,OBWCCE
30926763,OBWCCE
27002377,OBWCCE
29311636,OBWCCE
25953783,OBWCCE
30782980,OBWCCE
25951451,OBWCCE
22749446,OBWCCE
29717154,OBWCCE
26852158,OBWCCE
26852158,FOODAL
23864767,OBWCCE
33946050,OBWCCE
24707120,OBWCCE
24707120,FOODAL
34675943,OBWCCE
34675943,FOODIN
34675943,FOODAL
32181798,OBWCCE
33363547,OBWCCE
29148534,OBWCCE
31156618,OBWCCE
29288272,OBWCCE
23072577,OBWCCE
31411170,OBWCCE
34203817,OBWCCE
34203817,FOODIN
33253757,OBWCCE
24067115,OBWCCE
32962100,OBWCCE
23401658,OBWCCE
23401658,FOODAL
11170895,OBWCCE
31358387,OBWCCE
24974817,OBWCCE
25456150,OBWCCE
21807600,OBWCCE
26681391,OBWCCE
32574780,OBWCCE
19412524,OBWCCE
25188723,OBWCCE
32747830,OBWCCE
22848687,OBWCCE
21402993,OBWCCE
29042759,OBWCCE
24369445,OBWCCE
19661236,OBWCCE
21139980,OBWCCE
23481534,OBWCCE
23481534,EATBTS
33369641,OBWCCE
24374240,OBWCCE
29301530,OBWCCE
31147612,OBWCCE
25156067,OBWCCE
27471039,OBWCCE
29224928,OBWCCE
29224928,EATBTS
28657150,OBWCCE
32348832,OBWCCE
29599782,OBWCCE
33751148,OBWCCE
24287500,OBWCCE
28860733,OBWCCE
29725335,OBWCCE
27376713,OBWCCE
30025108,OBWCCE
32673285,OBWCCE
32587311,OBWCCE
27467382,OBWCCE
30089174,OBWCCE
18292760,OBWCCE
21149749,OBWCCE
31504522,OBWCCE
17869048,OBWCCE
23564577,OBWCCE
33374505,OBWCCE
33374505,FOODAL
32123200,OBWCCE
16816528,OBWCCE
19098018,OBWCCE
34400678,OBWCCE
22542780,OBWCCE
21670343,OBWCCE
21144031,OBWCCE
32526861,OBWCCE
32068111,OBWCCE
28275240,OBWCCE
29022897,OBWCCE
31324874,OBWCCE
29412047,OBWCCE
26948311,OBWCCE
26292978,OBWCCE
16849663,OBWCCE
26964999,OBWCCE
24792100,OBWCCE
32408613,OBWCCE
29062223,OBWCCE
29527116,OBWCCE
23661701,OBWCCE
